Devices;Sensors;Databases;QuerySenders;Links;Real Initialization Time;Real Simulation Time;Simulation Time;Sent Packages;Traffic In Kilobytes;SentDatabasePackages;SentSamplePackages;SentDIOPackages;SentDAOPackages;ForwardedPackages;SamplesMade;QueriesMade;
0.0;0.0;0.0;0.0;0.0;822.9735347777438;971.8906630697718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;195.65183843234794;94.93076241177157;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;66.29636446239257;61.08979762271873;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;103.50647650594321;62.696215734497294;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;131.84369010570668;325.2691193458118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;309.68822089771635;41.39662739295272;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;59.40803508905717;89.48836566993734;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;160.14490108562217;48.159698630888194;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;115.54064476841776;58.20943687358258;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;69.26525185919166;33.91193994555176;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;82.75135722094547;32.75066827348995;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;92.53878645159982;24.887296149981772;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;72.79201162379285;22.33561404435181;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;69.25083309374038;24.822729924482495;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;75.69883783511327;16.056399953490832;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;67.42555527139959;24.65942644695326;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;62.40277167647298;5.304503789245394;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;65.66134173934542;6.623337770656698;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;63.455397302010816;9.493882728676601;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;67.22702241228157;4.445952579726171;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;86.07131022041628;9.753215252923727;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;70.61574734651792;7.814199974805303;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;59.251352294560654;6.023021900940921;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;75.27673464157782;7.55671979322111;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;48.14134967539061;46.10031387971274;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;41.83702402411612;17.31668294682442;6.505213034913023E-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
